userId,itemId,rating,group
13942,32718,20,1
7932,55936,1529,1
9224,62218,135,1
840,9295,81,1
12577,34926,27,1
9557,52896,269,1
19930,7920,65,1
4137,61503,36,1
10777,2877,714,1
10630,65863,24,1
12198,43493,4,1
142,4770,516,1
5118,27590,503,1
3106,16577,17,1
16802,27585,218,1
11906,41577,136,1
5457,23371,478,1
9637,44201,46,1
3984,46090,149,1
20220,13715,2934,1
20182,26226,35,1
16708,42374,72,1
11819,803,46,1
20413,58208,64,1
16855,16425,42,1
4922,15093,75,1
11384,51976,352,1
2424,5069,231,1
12277,58801,52,1
7036,26917,5,1
20813,1064,50,1
9670,59462,66,1
18202,9760,82,1
15658,41375,161,1
6550,44442,61,1
12175,4591,85,1
19883,7885,44,1
15410,7110,91,1
1030,37998,80,1
16077,32686,287,1
14621,45547,136,1
2583,32764,41,1
1050,31090,298,1
4028,15260,265,1
14257,27088,2,1
21335,36435,1,1
6353,5832,74,1
19513,4156,15,1
16629,14741,43,1
14142,34951,119,1
347,8627,30,1
3148,26804,26,1
20764,7353,44,1
14982,54365,30,1
6628,2226,117,1
7617,62691,252,1
16461,54259,29,1
16143,8464,228,1
17016,10481,45,1
19578,24071,8,1
20935,65853,128,1
886,48286,174,1
18967,67837,58,1
5209,12421,133,1
5757,21600,6,1
18135,57633,63,1
10974,26759,70,1
13910,32104,89,1
10255,6608,92,1
12364,49090,390,1
10234,54065,396,1
6305,57814,326,1
3446,4713,75,1
9284,43664,13,1
7693,5399,219,1
908,48035,48,1
18219,17745,126,1
11897,51152,175,1
4052,38465,504,1
2806,28066,361,1
13264,7453,15,1
2462,23676,64,1
788,20199,147,1
15702,66212,213,1
15417,54516,95,1
11960,42543,139,1
173,65228,354,1
323,66404,408,1
19345,7905,20,1
20380,8296,12,1
6385,63395,194,1
15963,62460,216,1
10989,15938,91,1
11200,52963,38,1
5169,46883,39,1
1539,57842,86,1
8103,35102,57,1
5825,54468,16,1
13936,39002,135,1
8586,46511,12,1
3996,2087,24,1
9860,32937,9,1
7622,14741,78,1
16509,20316,75,1
15667,33930,35,1
14179,66446,570,1
3915,56664,175,1
12125,3091,31,1
14775,45234,42,1
5169,20244,53,1
20470,61537,103,1
14619,4713,129,1
11291,42707,24,1
13203,44201,392,1
14759,23793,55,1
13361,11508,45,1
7932,29569,260,1
2315,8535,171,1
16377,28199,159,1
14999,14512,229,1
4819,48470,2426,1
17819,21150,76,1
10461,25488,10,1
19473,58655,1657,1
6169,52047,642,1
15855,66470,511,1
19950,26226,165,1
9795,58255,123,1
450,12359,297,1
2109,1076,59,1
17237,27810,701,1
15249,19173,176,1
5605,30717,47,1
2244,9894,70,1
16276,23286,138,1
2280,19692,89,1
8760,17137,69,1
11156,20671,159,1
18316,12776,34,1
17984,50219,81,1
5927,17166,353,1
1131,8645,72,1
5138,36258,59,1
9449,53054,80,1
16894,51452,32,1
4416,31480,93,1
7414,36175,148,1
12652,1460,60,1
9974,36776,67,1
11460,5882,483,1
4689,29034,66,1
2791,35048,248,1
18461,41006,6,1
12548,65765,173,1
1048,24138,3,1
3057,42887,426,1
14256,9613,350,1
11333,4463,212,1
13774,60067,221,1
4631,29224,4342,1
19410,4357,275,1
347,49601,52,1
19616,3701,16,1
19111,15321,176,1
16530,56249,22,1
20541,21294,225,1
18692,39101,635,1
5244,56990,3,1
3351,20447,285,1
697,43724,741,1
5710,50328,236,1
16641,18052,687,1
7658,16310,982,1
18548,52916,2,1
9322,43833,48,1
16713,1425,63,1
6808,62993,864,1
15271,61922,64,1
1309,31724,106,1
6469,49323,33,1
13374,28183,35,1
12956,12674,35,1
6025,46150,47,1
10502,48859,38,1
4601,24219,15,1
17040,55319,21,1
2607,52183,159,1
4192,12457,257,1
5651,12697,564,1
9600,26863,955,1
18124,30225,459,1
16157,45643,60,1
16696,50337,68,1
5226,34102,13,1
18878,52801,43,1
7808,6655,69,1
9892,975,317,1
9595,66385,14,1
3563,20166,44,1
7385,27437,134,1
11333,58383,308,1
15441,11282,748,1
8123,21727,39,1
1470,66383,70,1
14714,38846,22,1
1159,23642,23,1
9122,29034,296,1
18724,9163,6,1
2422,4770,133,1
12384,63637,19,1
3703,25845,166,1
9715,67776,198,1
19611,1025,60,1
2625,2116,90,1
11420,48845,1139,1
6387,41387,204,1
16012,37858,48,1
15926,43894,8,1
7962,14816,31,1
15484,62218,361,1
400,29697,67,1
15740,3709,52,1
12195,47915,50,1
3368,24131,6,1
19329,27433,133,1
18105,64405,61,1
870,61027,159,1
1283,23632,275,1
17461,44333,306,1
18337,7505,109,1
11159,41577,39,1
17792,34951,750,1
19232,44378,33,1
9594,2647,232,1
18552,62218,48,1
3167,29581,30,1
15180,27848,10,1
17439,63395,132,1
12643,27450,531,1
17482,50768,70,1
710,43458,113,1
1131,1438,46,1
13850,29587,198,1
1025,22146,40,1
18600,50496,523,1
4086,27953,55,1
4568,1956,271,1
3350,49242,316,1
18119,43793,14,1
18963,23286,13,1
16861,43298,98,1
10175,41577,253,1
4498,28066,84,1
15279,5127,151,1
5240,46681,468,1
14983,58892,636,1
18211,64744,160,1
11310,29172,260,1
3773,29697,38,1
10606,58003,241,1
7762,27433,837,1
5884,48789,65,1
800,7505,932,1
12084,67776,751,1
6042,52251,334,1
7077,65551,31,1
7095,51403,461,1
7891,31090,39,1
14411,65551,300,1
17069,65551,107,1
10434,52473,49,1
15777,20828,142,1
1897,32601,188,1
5859,36084,83,1
945,6811,507,1
21042,65199,313,1
1660,31262,158,1
13023,47556,269,1
19570,15050,242,1
5382,17772,113,1
17908,369,45,1
14547,4975,631,1
4060,36921,92,1
14829,27324,1,1
11593,61953,135,1
10149,64860,9,1
17543,54655,84,1
6920,33359,189,1
5705,65013,108,1
14013,56408,161,1
848,429,110,1
10727,38414,65,1
11768,11436,34,1
12339,60250,121,1
18584,54065,29,1
8166,61537,624,1
17510,30402,757,1
17811,33493,49,1
10794,55042,137,1
6925,20903,27,1
16661,6250,132,1
13009,27290,30,1
6199,430,36,1
18968,36598,2,1
6868,19741,64,1
397,46648,41,1
1527,31618,112,1
9045,7112,554,1
18418,31444,2,1
19133,45250,34,1
6695,47758,85,1
8872,42543,84,1
14302,29697,214,1
4356,14092,336,1
3992,51611,55,1
1762,24856,109,1
14551,18200,248,1
14695,47658,630,1
5591,3465,259,1
15829,66761,49,1
1841,67800,881,1
19445,5882,65,1
15211,44482,119,1
4877,49440,473,1
7453,29697,87,1
4424,26483,12,1
17341,47127,36,1
10391,6716,931,1
17518,17255,80,1
15175,4826,54,1
19352,63395,99,1
318,64261,10,1
19354,26989,211,1
12795,4483,45,1
2725,12015,109,1
9856,22594,237,1
5400,19382,73,1
8625,48187,5,1
105,64832,271,1
15752,48994,62,1
20549,62218,479,1
18486,37216,1207,1
18365,4357,321,1
21360,45001,164,1
11729,37481,75,1
17861,54882,23,1
9083,2755,53,1
15293,17375,286,1
3815,44201,360,1
5150,18521,8,1
11282,24057,72,1
15298,63553,394,1
1156,47051,438,1
8717,37223,84,1
8682,43745,608,1
2869,5211,330,1
10296,4141,108,1
2098,35322,86,1
1660,62768,153,1
344,32639,229,1
14313,52954,13,1
14222,65258,394,1
5572,41660,9,1
10822,47294,16,1
6044,13485,35,1
3388,48789,1770,1
1243,62993,21,1
2010,43498,17,1
20280,43785,51,1
234,59813,213,1
4437,48858,417,1
9641,13733,272,1
9428,39719,917,1
7248,54271,18,1
2544,41680,1,1
17756,34193,149,1
20978,46489,430,1
13976,28775,469,1
4879,8371,24,1
9515,25621,34,1
6029,48111,95,1
20605,28414,84,1
11188,26191,70,1
17178,5550,198,1
12625,13572,263,1
6310,28419,27,1
21067,45841,71,1
13159,33022,110,1
7966,50569,114,1
19062,67194,281,1
13644,44400,120,1
4205,62993,109,1
17122,13611,18,1
17146,37123,179,1
20889,44982,54,1
10715,48788,251,1
4966,14603,116,1
10113,19669,100,1
10521,62336,134,1
19710,62218,126,1
8921,24165,231,1
17833,4039,136,1
16188,14886,28,1
12014,11780,663,1
1940,53591,53,1
14039,11957,190,1
2092,44333,75,1
21045,19692,52,1
11442,20577,121,1
15702,18096,130,1
20422,56384,18,1
10413,46717,226,1
9617,47320,29,1
1978,59690,151,1
9092,53792,233,1
11916,25460,88,1
9147,30506,8,1
6226,31023,450,1
1917,20624,3,1
3857,24732,632,1
7455,53406,102,1
1544,12508,25,1
13338,2714,52,1
10885,56354,34,1
778,54004,23,1
12207,33285,24,1
2635,41042,5458,1
15861,33054,80,1
9516,54875,10,1
11879,21927,1106,1
5373,49323,17,1
11238,47637,47,1
4923,38992,499,1
9876,24883,304,1
17036,40957,262,1
394,53140,53,1
1697,66137,149,1
1277,67779,46,1
10696,65853,80,1
568,67187,1,1
13830,5441,36,1
4825,32147,32,1
17384,5489,127,1
6730,46788,50,1
13760,16938,130,1
5688,43493,132,1
13362,33863,88,1
19027,32060,82,1
2367,24941,154,1
15523,35196,133,1
1002,66450,7,1
12571,39232,13,1
6921,53089,19,1
5840,27251,48,1
3340,66313,457,1
2574,49460,301,1
13949,69,37,1
3059,60397,65,1
3524,66975,71,1
11672,8946,237,1
3351,19970,245,1
20442,27714,18,1
14233,65993,227,1
16218,46665,2801,1
20123,14834,287,1
10,42805,184,1
16068,44943,187,1
14787,48789,1863,1
12243,18200,25,1
6149,5964,4,1
15378,28609,138,1
7288,59578,75,1
11200,48789,431,1
3106,54271,101,1
11623,55577,85,1
1099,65605,333,1
8993,67146,28,1
19156,23182,675,1
1828,40661,531,1
2299,21087,290,1
16220,13055,9,1
11228,24831,310,1
5504,7619,206,1
7391,42924,119,1
2291,49985,13,1
2457,36023,74,1
16164,36626,388,1
20414,51152,19,1
21213,6250,47,1
17304,51152,23,1
7085,2171,82,1
20587,29744,15,1
19193,63574,99,1
13940,4735,5,1
21229,51530,1243,1
14318,67702,189,1
18270,44732,52,1
18425,20610,43,1
5862,21136,199,1
11718,4131,279,1
14277,60286,622,1
9556,57283,71,1
10562,17193,104,1
1800,40018,1608,1
8244,18436,83,1
4439,52185,60,1
7304,39719,322,1
19196,4292,246,1
7188,57407,202,1
7942,33096,548,1
9970,1002,21,1
19261,11015,89,1
17498,43135,48,1
17976,63803,1825,1
2146,41072,99,1
10289,31087,212,1
16689,18717,180,1
5096,25504,2,1
10330,20189,5,1
4866,19073,218,1
8834,10105,414,1
1885,52429,312,1
16768,3591,54,1
20816,58290,119,1
4813,4289,97,1
21158,47443,159,1
13290,31686,5,1
2000,1213,85,1
16313,9926,906,1
21199,39719,116,1
20891,8496,108,1
3517,44333,129,1
14768,26863,50,1
12032,45024,4,1
2877,102,64,1
15094,44726,106,1
10710,22848,61,1
20038,27885,196,1
18168,10690,40,1
12206,35657,1,1
20808,24376,10,1
9443,6239,546,1
20159,58175,153,1
15624,65273,69,1
15641,14404,150,1
723,20040,11,1
20141,49007,102,1
14227,44982,86,1
13653,56810,52,1
13322,58983,25,1
5282,12856,111,1
3826,22179,625,1
16259,18664,137,1
13144,42447,878,1
9703,33300,353,1
8628,27540,22,1
8034,50808,320,1
10902,45392,33,1
10453,51611,84,1
17964,10026,58,1
13430,20745,372,1
17924,35579,817,1
5198,38251,30,1
21119,51332,346,1
12656,57815,440,1
12424,55371,98,1
19889,10996,211,1
13505,54199,163,1
4714,57328,34,1
4076,13509,146,1
14146,62993,132,1
7460,40760,686,1
14249,21011,209,1
2681,54982,18,1
6521,51982,224,1
19570,58391,183,1
14632,50153,114,1
17723,24071,149,1
8193,54373,300,1
19203,51132,132,1
11318,33536,18,1
19921,61537,369,1
875,19166,175,1
4557,28609,33,1
497,12322,342,1
5238,62993,495,1
7411,15568,70,1
2308,45784,32,1
9554,39025,14,1
10250,51666,30,1
12268,17882,52,1
21271,61006,20,1
11951,12692,182,1
21409,60135,745,1
12720,60544,70,1
462,32145,47,1
10955,44120,23,1
8042,9175,201,1
13107,47015,39,1
1801,65881,34,1
11427,54664,308,1
13230,6101,1383,1
20899,31742,132,1
4631,31013,4394,1
4131,25974,214,1
19599,5334,92,1
5952,66185,338,1
3182,25033,131,1
20408,36999,34,1
1248,20957,449,1
1314,30402,63,1
129,6116,1075,1
6775,56281,127,1
15481,4641,19,1
20372,37403,542,1
16835,28775,140,1
4958,63410,9,1
16046,40814,1,1
19400,4886,60,1
14893,6446,768,1
9265,65915,18,1
14101,26545,43,1
8475,18260,180,1
13333,66761,130,1
2298,39183,48,1
801,6232,27,1
18514,24496,197,1
3717,62676,27,1
18510,42884,31,1
17990,56148,330,1
20597,29638,1308,1
13689,27921,319,1
16503,38036,67,1
8354,11884,57,1
16192,6054,47,1
16165,42454,266,1
19867,35131,258,1
20970,15036,176,1
10056,7505,97,1
9125,46333,96,1
14697,27929,85,1
6067,8958,261,1
14669,49946,106,1
18132,63555,39,1
8042,51530,163,1
16710,5712,12,1
18048,38026,49,1
5348,14129,42,1
17102,6577,68,1
4112,10896,164,1
4500,57504,2103,1
14891,9145,68,1
3147,11079,59,1
15087,58532,196,1
9960,51982,44,1
510,49161,48,1
3501,14222,2,1
1775,58370,100,1
19359,16932,194,1
1899,32712,187,1
18244,24405,268,1
11515,30170,268,1
15965,57500,33,1
5333,47556,340,1
16368,66087,47,1
17457,596,22,1
19742,10285,108,1
8019,33791,43,1
2763,1025,57,1
19478,59550,855,1
5115,30772,15,1
17651,44545,78,1
4247,1257,160,1
5462,27290,28,1
8973,51920,8,1
1428,51914,13,1
8175,66424,38,1
17818,2470,90,1
10976,27554,22,1
14787,65551,615,1
516,4066,150,1
15851,43728,433,1
2107,195,25,1
18558,44053,20,1
7760,48280,23,1
9355,39719,163,1
5823,1460,156,1
15940,1460,69,1
1422,43567,19,1
14687,36366,133,1
12413,48024,76,1
9497,27251,48,1
8923,63151,613,1
13405,28775,166,1
8238,35555,57,1
9045,37216,244,1
10425,36853,200,1
12788,22806,127,1
20608,803,25,1
17099,11224,8,1
2754,48500,221,1
14547,65551,1439,1
19367,27199,129,1
16217,39406,6,1
6087,46824,114,1
17107,65736,337,1
6613,34711,177,1
4012,6367,39,1
3010,44442,199,1
106,58054,39,1
16768,66172,57,1
7828,62359,61,1
10525,45784,791,1
72,61535,17,1
4530,36432,49,1
8735,27704,44,1
14161,11570,22,1
1281,596,567,1
10564,13715,30,1
5321,41845,16,1
11708,62414,228,1
7475,63038,31,1
10601,25596,58,1
18605,35147,95,1
18711,14303,25,1
12446,64194,446,1
8061,67847,78,1
5225,8162,39,1
6902,30479,59,1
9495,50435,72,1
5619,15652,25,1
13523,10421,130,1
20946,28169,227,1
5708,52196,85,1
12625,38992,278,1
7590,15263,233,1
8017,33285,830,1
5986,27844,228,1
6118,29666,9,1
18210,52127,27,1
21314,46754,124,1
14028,15892,7,1
2998,63395,96,1
21323,54411,6,1
8487,25935,152,1
19603,51370,39,1
5131,66484,104,1
13315,60268,21,1
5569,35043,94,1
17498,60270,68,1
18188,69,688,1
5651,53443,3494,1
15376,23223,17,1
19305,45995,158,1
6697,51168,115,1
17753,64973,265,1
18562,47015,292,1
18997,15434,1652,1
5492,5334,90,1
21277,25399,6,1
13993,369,128,1
20919,23676,272,1
11196,44442,7,1
2613,28063,6,1
19252,31150,463,1
8680,20566,27,1
16249,43578,102,1
12709,3130,201,1
11206,57222,39,1
13843,37216,21,1
7546,6116,252,1
2035,16,44,1
5360,3316,638,1
11515,53843,143,1
17022,25722,26,1
21058,47377,197,1
10995,32715,22,1
15761,14432,189,1
16807,62993,263,1
16017,596,92,1
9435,40775,46,1
12282,64132,214,1
5441,63159,68,1
1057,59524,3502,1
5113,52185,64,1
21026,10722,11,1
6918,54242,211,1
16732,26753,33,1
14478,45305,17,1
13806,44014,231,1
4229,22088,33,1
12837,48376,1234,1
17543,10610,204,1
12609,6446,56,1
6469,48789,10,1
3084,4263,208,1
13333,61623,20,1
2600,50527,242,1
21330,66326,94,1
18975,5104,151,1
5435,30992,339,1
7773,51982,626,1
3729,4003,140,1
19096,52982,186,1
10881,62691,32,1
9204,53478,279,1
3684,31832,26,1
2443,46997,143,1
4566,36885,215,1
212,63803,13,1
16786,50153,244,1
17622,27222,38,1
14440,17797,62,1
8528,29735,108,1
15226,27004,552,1
8439,7724,71,1
16709,56161,43,1
10729,35297,118,1
16471,27433,16,1
10445,19975,11,1
7309,45250,67,1
20035,2051,76,1
13589,46055,286,1
13161,49970,137,1
8974,5085,13,1
1582,11029,168,1
18400,5991,689,1
1064,13485,5,1
13279,50328,809,1
20734,15263,324,1
5925,52080,578,1
18939,37402,174,1
5965,4558,2,1
13434,12434,410,1
8770,14664,313,1
20203,55032,23,1
2600,18753,65,1
8528,35222,36,1
17012,45250,31,1
10080,23721,101,1
927,35131,121,1
16820,43728,317,1
1717,18187,1302,1
20795,11050,77,1
1216,55343,220,1
11459,11036,160,1
18808,57599,24,1
12664,36365,142,1
2949,59030,94,1
18447,54373,249,1
13986,35131,1866,1
20710,20240,36,1
13256,34298,24,1
1670,33285,126,1
5628,31694,22,1
3476,17325,1127,1
8900,54410,53,1
10071,45643,10,1
5680,4828,76,1
16149,35081,23,1
10104,1952,257,1
10779,24155,242,1
12781,66814,69,1
6923,33404,37,1
13916,15651,98,1
13871,7453,293,1
14813,58430,28,1
19028,56414,877,1
20455,64194,76,1
14521,13480,2,1
8919,52429,346,1
21022,46083,201,1
2119,31462,3,1
6586,6641,277,1
2146,46883,98,1
17250,6290,1961,1
4444,27433,269,1
18301,44545,1199,1
7412,34211,52,1
6,3293,63,1
9114,24351,97,1
1070,26133,485,1
3245,36626,233,1
2541,11321,2,1
2950,7305,206,1
14790,21134,226,1
16402,28775,356,1
5802,5127,24,1
16719,51132,51,1
12424,35322,116,1
6586,63540,269,1
16962,23165,34,1
1019,42815,9,1
11082,4456,127,1
10076,10431,42,1
4000,39719,39,1
21218,65995,32,1
9311,61063,248,1
9403,64588,40,1
3721,27935,135,1
13258,60661,54,1
17391,12213,310,1
4467,4450,48,1
1983,31150,64,1
18805,37123,64,1
13542,32037,4,1
8899,23160,1,1
6871,2496,29,1
2839,5143,19,1
4885,40760,737,1
18751,10129,46,1
13961,59773,428,1
14445,33674,549,1
6126,57369,9,1
4114,62544,19,1
5719,34951,1824,1
8171,37624,159,1
7328,64736,6,1
13636,10690,130,1
13994,41856,11,1
15153,32037,67,1
9722,57578,1227,1
3745,2062,87,1
9005,16061,54,1
20611,41577,220,1
1330,37123,274,1
3622,26200,81,1
11875,65397,19,1
5078,15260,44,1
1350,55936,128,1
6557,42907,131,1
13507,55594,82,1
7080,28063,4,1
17411,6883,72,1
17435,34608,141,1
12877,44442,40,1
2110,31742,235,1
6567,62644,15,1
5724,40795,364,1
2986,38066,126,1
8421,49779,91,1
20060,13440,145,1
16186,20063,8,1
21317,34093,4,1
3191,429,21,1
9169,51590,43,1
12658,34301,111,1
3662,39406,653,1
14613,11645,302,1
12540,26639,52,1
7449,33057,522,1
11555,43062,159,1
20252,20326,142,1
18103,14466,125,1
14501,62919,52,1
12308,26505,108,1
8027,55371,3,1
4294,25223,128,1
15429,54966,65,1
1530,11707,192,1
781,49805,43,1
616,67800,107,1
17746,40849,71,1
6327,48789,225,1
2397,20795,134,1
11066,62218,91,1
11108,26155,44,1
9149,60268,88,1
3848,1460,59,1
401,3367,463,1
4323,45632,119,1
20516,65336,5,1
18848,30313,13,1
15983,34647,63,1
5442,28516,197,1
7055,42193,279,1
16309,61537,140,1
2138,30142,66,1
9499,28597,24,1
20935,58120,123,1
19698,42887,1494,1
10395,1460,153,1
20235,6446,136,1
17155,18242,2268,1
5274,32134,52,1
13835,43337,341,1
8697,28910,429,1
9548,31090,8,1
2061,40725,103,1
1305,12846,15,1
19351,16424,390,1
10823,17418,8,1
9602,21134,92,1
20722,37998,239,1
8916,52243,98,1
16335,27004,5,1
3902,51704,309,1
4031,45916,23,1
18851,51403,128,1
8142,60544,868,1
12083,51995,205,1
15296,41883,26,1
16911,20447,116,1
1960,4217,73,1
12563,32104,24,1
2185,30402,40,1
8210,51168,55,1
17327,64786,140,1
20460,60983,83,1
16657,13640,154,1
14139,11681,74,1
17985,38209,1000,1
6130,28066,237,1
5783,63574,599,1
20731,8162,52,1
1602,47403,32,1
13711,64533,25,1
1140,17121,96,1
14321,7546,39,1
15608,17702,1781,1
8225,6752,110,1
12012,35322,93,1
8866,56834,112,1
13443,13291,34,1
1542,34951,255,1
13408,64779,5,1
7225,39942,50,1
106,26627,23,1
2047,8162,128,1
8028,6868,78,1
10706,2700,39,1
17266,50827,155,1
8323,23722,1,1
1518,52185,35,1
10120,49805,74,1
1971,23038,5,1
20538,28454,124,1
20268,35827,44,1
3649,17031,16,1
4414,34523,7,1
7982,5097,251,1
2195,40967,10,1
17832,16190,42,1
15999,52641,233,1
2884,64405,62,1
21185,3714,17,1
4187,38385,29,1
7548,60904,312,1
14759,27540,17,1
7806,533,106,1
16987,35658,28,1
19271,18366,119,1
14919,1353,23,1
19056,27004,405,1
18422,6341,130,1
14084,22291,122,1
19724,14886,626,1
4765,16217,520,1
17544,43834,354,1
360,57194,259,1
3564,49963,48,1
15615,41230,50,1
4068,38221,185,1
1397,29852,45,1
709,34705,48,1
15630,47658,35,1
12441,9431,125,1
9109,27364,1098,1
7991,24521,82,1
15925,53362,1787,1
2387,63647,57,1
5333,27222,278,1
11896,27222,182,1
227,14241,22,1
18302,55603,110,1
19247,38120,325,1
20602,50424,27,1
4328,66939,43,1
3129,26221,13,1
10660,57130,130,1
19810,20107,14,1
652,24238,494,1
9410,16524,250,1
7666,41883,278,1
1131,57007,44,1
17866,2087,194,1
17043,54373,12,1
11669,52047,16,1
12473,61133,43,1
10534,17630,137,1
9889,47015,196,1
8368,30717,5,1
20247,12077,374,1
6798,28974,188,1
769,13936,421,1
8316,63395,532,1
405,18163,10,1
16657,6028,89,1
10457,27290,195,1
20154,47127,341,1
16076,69,1135,1
10330,66847,11,1
19577,37964,40,1
13120,58185,549,1
11006,29697,336,1
8246,51982,31,1
1200,2081,67,1
10002,38066,332,1
1932,1025,663,1
12112,28274,55,1
4550,64593,54,1
1031,34926,616,1
1010,49500,62,1
5133,41426,692,1
16710,56890,7,1
5318,25987,274,1
17771,9985,28,1
19216,1126,27,1
9244,6075,31,1
7330,41342,139,1
16917,9158,200,1
11903,34666,35,1
16589,15263,119,1
6586,54582,403,1
485,66236,104,1
16416,11826,196,1
7395,9403,556,1
5884,51976,47,1
3441,7184,194,1
18804,21581,50,1
14404,63621,10,1
9031,5399,138,1
15842,56784,5,1
6149,37903,2,1
6281,32060,86,1
2431,56252,23,1
11453,4713,71,1
6290,38333,258,1
17454,34951,120,1
3817,63829,12,1
15979,45424,689,1
17289,52885,170,1
5757,36084,8,1
5737,65851,125,1
15818,51332,834,1
20805,19696,197,1
653,33845,60,1
9709,50932,19,1
13232,49576,419,1
9849,24138,73,1
9057,38066,49,1
7178,49838,108,1
12293,10964,171,1
15566,55179,167,1
20350,26759,21,1
12982,10204,5,1
18056,5311,14,1
2494,35248,200,1
17078,44840,38,1
12521,39987,129,1
5956,36442,547,1
9466,43146,353,1
9011,58175,35,1
10251,35756,45,1
19580,55219,59,1
2709,8827,53,1
10160,46849,190,1
3996,66809,46,1
11544,54271,13,1
15908,30055,112,1
11048,44897,259,1
17265,52172,108,1
14641,31013,59,1
15535,44983,360,1
20365,30680,45,1
21189,47315,121,1
7953,9149,31,1
14641,51096,66,1
16774,56384,737,1
9116,9926,18,1
1247,49856,10,1
9741,3798,13,1
5157,13145,81,1
4602,65853,108,1
16875,65736,162,1
20716,44014,97,1
5268,19975,45,1
15469,54242,592,1
4310,19297,12,1
5588,66725,538,1
8526,64481,178,1
6393,4003,38,1
1442,66087,14,1
17173,11397,28,1
16019,66308,43,1
3361,57391,470,1
4098,65250,19,1
1307,47015,198,1
19082,19017,2806,1
21323,44073,175,1
10767,41281,51,1
5233,46584,103,1
18168,26759,34,1
16086,51982,397,1
14231,7304,73,1
7282,58243,15,1
19709,32585,23,1
15722,1460,116,1
14024,26712,131,1
19121,27004,879,1
7310,55295,252,1
6110,44442,411,1
4043,9285,495,1
6614,23286,140,1
14821,50741,529,1
9785,18200,84,1
11071,3861,234,1
512,54627,123,1
16344,1956,691,1
7147,66381,88,1
11173,31090,353,1
1526,53843,304,1
18204,39719,86,1
8529,65551,87,1
16815,35925,9,1
5441,12225,69,1
15491,32145,799,1
8079,17377,33,1
1889,39698,169,1
7039,44840,95,1
1518,3593,31,1
8581,21600,3,1
16678,9431,476,1
5940,26883,18,1
18535,27222,220,1
17766,47015,55,1
19611,38409,110,1
14852,11855,30,1
820,27590,107,1
11321,24851,116,1
20107,35544,67,1
14383,44152,227,1
9096,51152,840,1
14444,10026,2134,1
9571,43493,69,1
8390,37316,193,1
10570,9484,160,1
